probeset_id	array_01.cel	array_02.cel	array_03.cel	array_04.cel	array_05.cel	array_06.cel	array_07.cel	array_08.cel	array_09.cel	array_10.cel	array_11.cel	array_12.cel	array_13.cel	array_14.cel	array_15.cel	array_16.cel	array_17.cel	array_18.cel
ENSG00000212378_st	0.73217	1.24913	0.86358	0.96091	0.80850	0.71894	0.83063	0.83406	0.73864	1.23818	0.91884	0.55942	0.83422	0.41790	1.04209	0.82431	0.57971	0.86173
ENSG00000212378_s_st	11.99791	11.84294	11.83948	11.83735	11.83645	11.76069	11.75883	11.79645	11.93293	12.09551	11.74964	11.98004	11.77991	11.89292	12.19246	12.10946	12.12107	12.03716
ENSG00000212378_x_st	1.06425	0.76671	0.63281	0.86826	0.82336	0.71922	0.60798	0.84490	0.97920	0.87393	0.38855	1.12286	0.78703	0.75621	1.05109	0.89161	0.84747	0.93935
ENSG00000212428_st	0.87451	0.40851	0.94846	0.46504	0.54096	0.89828	1.05247	1.55528	1.44792	0.82151	1.37642	0.54783	1.44083	1.23556	0.82543	0.75028	1.03073	0.54761
ENSG00000212428_x_st	0.51373	0.62449	0.40914	0.65188	0.95454	0.61481	0.67442	0.91167	0.75807	0.39334	0.82559	0.61997	0.86910	0.42295	0.63139	0.75573	0.81736	0.52589
ENSG00000238398_st	0.64994	0.73764	1.05249	0.46504	0.77097	0.77097	0.38810	1.12286	0.72755	1.08583	0.75297	0.29648	1.00721	0.88773	0.90362	0.83723	0.38940	0.59675
ENSG00000238985_st	0.65783	0.62411	0.35161	0.28128	0.68076	0.48797	0.36904	0.93627	0.49091	0.52668	0.37490	0.40469	0.74966	0.47885	0.92817	0.66494	0.44231	0.52081
ENSG00000212380_st	1.23638	0.61255	0.62449	0.62449	1.11235	0.80723	1.00644	1.60182	0.67620	0.65175	0.85421	1.17673	0.91891	0.56252	1.10797	0.41935	0.94161	0.87436
ENSG00000212380_x_st	0.82974	0.62449	0.64387	1.11818	0.77674	0.65455	0.27962	1.24360	0.80332	0.38914	0.54117	0.94973	1.03508	0.67890	0.87142	0.74519	0.31361	0.64842
ENSG00000251858_st	0.44919	0.85174	0.46971	0.33658	0.54159	0.62136	0.87248	0.48351	0.60833	0.65783	0.78497	0.90645	0.42975	0.43184	0.46853	1.03073	0.37806	0.77556
ENSG00000251860_st	0.58135	1.07369	0.59087	0.72031	0.46781	0.94558	0.74836	0.53125	0.72031	0.85097	0.79214	0.30605	0.98201	1.08350	0.73075	1.27533	0.41939	0.64842
ENSG00000251861_st	0.67459	0.63523	0.88397	0.78468	0.65783	0.70342	0.72300	1.05446	0.59909	0.91919	0.82802	0.73921	0.74966	0.78468	1.10797	0.85097	0.34550	0.75734
ENSG00000251861_x_st	0.45314	0.88084	0.85569	0.51366	0.62212	0.52927	0.90266	0.65783	0.85569	0.77404	0.28898	0.51977	0.80121	0.51709	0.54555	0.58840	0.46800	1.24911
ENSG00000238326_x_st	0.64835	0.52348	0.61786	0.32711	0.50375	0.71588	0.53367	0.86066	0.79162	0.62766	1.11990	0.44371	0.65986	0.68857	0.69837	0.41586	1.02125	0.62243
ENSG00000238948_st	0.92906	0.58859	0.58859	0.59011	0.55616	0.51719	0.72433	0.93643	0.59011	0.34147	0.54884	0.62590	0.61336	0.63900	0.80507	0.60537	0.48377	0.56281
ENSG00000251863_st	0.47905	1.19301	0.55196	0.66733	0.54658	1.47317	0.66245	0.97119	0.67039	0.37848	1.05067	0.52816	0.65693	0.70671	0.78659	0.59128	0.95003	0.63608
ENSG00000202216_st	1.01798	1.14412	1.73194	0.80789	0.88909	0.69336	1.19106	1.12286	1.04681	0.85478	0.92787	1.03239	0.91823	1.46570	0.71736	1.09552	0.66537	1.75444
ENSG00000202216_x_st	1.24883	0.95114	1.25407	0.68165	0.70416	0.46504	0.64241	0.98068	0.79169	0.94737	0.51664	1.12286	0.58295	0.77515	1.01375	0.70676	0.87327	0.95224
ENSG00000238868_st	0.68195	0.78166	1.08817	0.92799	0.65234	0.81314	0.38587	0.75019	0.48072	0.66092	0.89397	0.91585	0.53417	1.28003	0.67075	0.75854	0.82062	0.66273
ENSG00000238327_st	0.55897	1.09807	0.91910	0.91910	0.50375	0.95243	1.04267	1.96800	1.42616	0.95243	1.40596	0.93195	1.04427	0.85647	0.87007	0.87036	0.90951	0.96440
ENSG00000238327_x_st	1.31457	0.78468	1.35950	0.51890	1.08895	0.89672	1.14856	0.82007	0.93957	1.01686	0.72403	0.88064	0.92905	0.72176	0.81793	1.01321	0.50985	1.00745
ENSG00000239114_x_st	0.70269	0.93608	0.86941	1.14922	1.36884	0.92659	0.56300	0.77272	1.15950	1.18419	0.94209	0.65769	1.24383	0.97016	0.91528	1.47035	0.97016	1.08529
ENSG00000251866_st	1.02024	0.71799	1.50153	1.06138	1.09472	0.58086	0.92500	1.36604	1.02227	0.87286	1.39263	1.51729	1.12781	0.74711	0.95012	1.03568	1.15255	0.66674
ENSG00000251866_x_st	0.79443	0.62410	0.75230	0.91083	0.62990	1.01454	1.05115	0.66866	0.80109	0.54989	0.84175	0.95054	0.89670	0.98413	0.46109	1.74986	0.86038	0.53592
ENSG00000222666_st	0.29282	0.94572	0.77222	0.78468	0.49730	0.30905	0.52332	0.65138	0.61805	0.77570	0.68307	0.39281	0.55796	0.37135	0.39430	0.36001	0.86038	0.33966
ENSG00000238321_x_st	2.18995	2.12100	1.69640	1.99221	2.08719	1.70430	2.29271	1.90414	2.43955	1.01128	2.49685	1.53216	2.19831	2.73750	3.16921	2.62035	2.25373	2.10618
ENSG00000239159_st	0.77576	0.70465	0.72015	0.87482	0.50766	0.52331	0.71745	0.77398	0.87548	0.59710	0.23046	0.52499	0.39596	0.70794	0.48651	0.91631	0.86038	0.42549
ENSG00000239159_x_st	0.81643	0.95616	0.73026	0.99325	0.41727	0.74825	1.38274	0.65333	0.94264	0.44933	0.43177	0.59400	0.57001	0.65473	0.58696	0.87421	0.46896	0.51085
ENSG00000239080_st	2.44645	2.44449	2.50640	2.52765	2.18748	2.21845	2.04832	2.20283	2.56426	1.98190	2.63268	2.45778	1.86262	2.77782	2.17140	2.27270	2.62316	2.26508
ENSG00000239080_x_st	2.26059	2.31100	1.83579	2.38479	1.88250	1.88002	2.27378	2.64422	1.91095	1.74232	2.10373	3.08920	2.01592	2.08949	2.31927	2.11122	2.30628	2.45109
ENSG00000238546_st	0.34002	0.81961	0.91312	0.69317	0.34611	0.65783	1.00953	1.47944	1.26546	1.07538	1.15758	0.59295	0.64323	0.76461	0.32582	0.79239	0.50392	0.51027
ENSG00000239111_st	1.49950	1.10809	1.17245	1.62904	1.27806	1.30444	1.30603	1.32321	1.18432	1.39699	1.19047	1.19771	1.25450	1.75254	1.38991	1.50384	1.51979	0.93935
ENSG00000239111_x_st	1.15017	0.67828	0.81686	0.70188	0.69611	0.81072	0.99815	0.54776	0.58207	0.49201	0.93437	1.03164	0.22568	0.83136	0.64319	0.73791	1.14266	1.31522
ENSG00000238791_x_st	0.33658	0.67250	0.81883	1.20438	0.53979	0.51514	0.57851	0.38541	0.42232	0.59162	0.66808	0.59960	0.83753	0.51489	0.44239	0.40923	0.71567	0.69044
ENSG00000238946_st	0.94053	0.90080	1.12979	1.06025	1.34568	1.31561	0.76252	0.60632	1.48291	0.78645	0.99049	0.78353	0.59211	0.78179	0.67302	1.00165	0.99836	0.50762
ENSG00000238946_x_st	0.83511	0.65126	0.54782	0.75233	0.75771	1.09736	0.84948	0.79002	0.62449	1.39632	0.84948	0.56960	1.42837	0.99371	1.12754	0.87326	0.88446	1.15180
ENSG00000212532_st	0.65783	0.86415	0.73876	0.57858	1.09326	0.81331	0.63032	1.50506	0.41378	0.91253	0.50375	0.42558	0.60024	0.90992	0.68907	0.98481	1.03073	0.63032
ENSG00000212532_x_st	0.55675	0.40715	0.62449	0.93935	0.87904	0.58227	0.65682	0.49292	0.33763	0.50544	0.67191	0.26232	0.63573	0.45273	0.61657	0.90328	1.04480	0.81517
ENSG00000251878_st	0.46237	1.03160	1.48529	1.11922	0.53926	0.53926	1.51855	1.24252	0.59083	1.02763	0.77536	0.67749	0.41243	0.87058	0.75211	1.38228	1.09196	0.57033
ENSG00000251881_st	0.75512	0.33556	0.46774	0.87042	0.69388	0.95783	1.03712	0.98884	0.72819	0.37903	0.82716	0.89945	0.66730	0.24261	1.03577	1.19214	0.81990	0.59658
ENSG00000251881_x_st	0.43621	0.47162	1.21271	0.31325	0.46852	0.25459	0.53514	1.00669	0.32355	0.50375	0.36559	0.50083	0.17886	0.60126	0.74883	0.25277	0.52770	0.77084
ENSG00000201882_st	0.79210	0.85949	0.86859	0.93935	1.02682	0.94421	0.92500	0.90066	1.21420	1.02511	0.88500	1.02219	0.98466	0.63900	0.75201	0.71020	0.81686	1.02943
ENSG00000201882_x_st	0.60534	0.57747	0.66189	0.32951	1.43680	1.31457	0.92500	0.46108	1.05100	0.80341	0.93611	0.69701	0.29851	0.25318	0.93611	0.30046	0.75105	1.25839
ENSG00000200620_st	0.92945	1.46088	0.96504	0.51220	0.82899	0.47068	0.50938	0.66836	1.16444	0.37316	0.51102	0.65405	2.05266	0.79031	0.72308	0.59935	0.60338	0.80109
ENSG00000200620_x_st	1.13284	1.17400	0.78468	1.62353	0.99199	0.93936	1.17884	0.46523	0.79175	0.69752	0.57214	1.30144	0.94220	0.94915	1.30497	0.67986	1.19907	0.96633
ENSG00000201660_st	0.93984	1.01426	0.48660	0.74706	0.49593	0.53667	0.48660	0.93984	0.42417	0.67354	0.91785	0.64842	0.70140	0.72952	0.27666	0.72181	0.76617	0.71115
ENSG00000201660_x_st	0.89484	0.42334	0.86850	0.61994	0.65783	0.73955	0.32815	0.30325	0.62549	0.85015	0.75096	0.82319	0.78492	0.33706	0.56659	0.87236	0.88142	0.64692
ENSG00000212284_st	0.89447	0.91838	0.58785	0.63935	0.96530	0.65832	0.64569	1.50612	0.58049	0.85097	0.36514	0.37179	0.42858	1.12286	0.78794	0.57739	0.78617	0.66632
ENSG00000212284_x_st	0.72400	1.15534	0.56243	0.45916	0.55265	0.81331	0.72455	1.05153	0.97920	1.82843	1.04935	1.31973	1.29011	0.78984	0.32531	0.61894	0.77755	1.10660
ENSG00000239000_st	0.77510	0.78016	0.58231	0.83293	0.46457	0.86425	0.94943	0.97519	0.84218	1.04123	0.59418	0.99718	0.78299	0.70094	0.92218	0.62670	0.83293	0.62670
ENSG00000239000_x_st	0.59181	0.78468	0.76843	0.62449	0.80711	0.63541	0.50375	1.15792	0.19723	0.71357	0.64158	0.37935	0.63685	0.48608	0.55585	0.71592	0.64567	0.81230
ENSG00000251893_st	0.52682	0.57892	1.02383	0.95836	1.02537	0.55973	0.74109	0.90329	0.97074	0.59534	0.51806	0.58526	0.83921	0.73910	0.58294	0.36951	0.79591	0.80109
ENSG00000251893_x_st	0.39382	0.43130	0.75262	0.79937	0.75430	0.81331	1.21952	0.75262	0.97297	0.47739	0.60412	0.81094	0.74456	0.63900	0.62220	0.83720	0.51585	0.82030
ENSG00000238661_st	1.83397	1.81096	1.81824	0.61507	1.01270	1.32952	0.79138	1.38525	1.80705	1.27109	1.76630	1.22278	1.00927	0.60879	1.66320	1.26950	1.14160	1.37521
ENSG00000238661_x_st	1.48461	1.85999	1.71900	1.77901	1.57322	1.07556	1.07437	1.25664	1.18929	1.27297	0.65116	1.54113	1.72108	1.12286	1.39832	1.57098	1.15836	1.23099
ENSG00000238666_st	0.84652	0.72341	0.76131	0.70517	1.08067	1.27343	0.60961	1.02538	1.01536	0.85340	1.30414	0.70595	1.08948	1.01525	0.38685	0.81721	0.73243	0.76097
ENSG00000238666_x_st	0.66745	0.46504	0.76711	0.53162	0.69745	1.38714	0.69878	0.68085	0.67519	0.37784	0.60727	0.75131	0.29348	0.64014	0.61884	0.66532	0.75179	0.79104
ENSG00000251901_st	0.80621	0.95777	1.03783	0.81909	0.80926	0.58809	0.65212	0.80621	1.57050	1.01519	0.75944	0.95393	0.87824	0.74992	0.55473	0.97083	0.90319	0.34611
ENSG00000201710_st	0.87060	1.27837	0.34492	1.26449	0.94424	1.10943	0.84857	0.96357	1.15717	1.06373	0.86862	0.71082	1.37889	1.17123	0.82840	0.38575	0.86217	0.82941
ENSG00000201710_x_st	0.69967	1.12400	1.32337	1.08755	0.86684	0.81340	1.08054	0.95217	0.98758	1.02092	0.91451	1.01151	0.96807	0.79826	0.73713	1.45092	0.91984	0.43025
ENSG00000221245_st	0.91490	0.78468	1.15017	0.98401	1.63129	0.71501	1.35343	1.74002	0.55675	1.61999	0.76712	0.86035	1.28452	0.72700	0.92218	1.91199	0.28502	1.38414
ENSG00000221245_x_st	1.16212	1.49489	1.54431	1.08784	0.93314	1.49855	0.86153	0.85141	0.65629	1.03496	1.05632	0.80216	1.28022	1.25110	1.85438	1.38029	1.04437	1.02105
ENSG00000201036_st	1.19979	0.65376	1.54923	1.23558	1.49350	1.47794	0.95720	1.75913	1.59237	1.22770	1.39629	0.68811	1.20675	1.47317	1.53327	1.93515	1.18815	1.10236
ENSG00000238857_st	1.02617	1.15265	0.78468	0.72848	1.32780	1.08319	0.54566	0.64777	0.77783	0.65783	0.90775	0.86347	0.74515	0.83389	0.69978	0.42436	1.05746	0.56001
ENSG00000200072_st	2.36556	1.61651	2.46868	1.61651	1.01044	1.26347	2.26930	1.18655	1.65161	1.87543	2.42947	1.83779	1.07183	1.09471	2.16509	1.97889	1.26990	1.42513
ENSG00000200072_x_st	1.93626	1.35355	1.83520	1.69565	1.61379	1.31457	2.22971	1.82544	1.84594	1.97010	2.13188	1.31034	1.22546	1.86986	1.62604	1.75912	1.63356	1.53132
ENSG00000251909_st	0.92218	1.56019	0.50790	0.85889	0.96114	1.54738	1.02076	1.10315	0.68678	0.80706	1.09223	1.31682	1.05033	1.19707	1.02076	0.88420	1.26559	1.42617
ENSG00000238736_st	0.43621	0.72704	0.64399	0.64399	1.00572	0.83019	0.53754	0.88864	0.72704	0.67733	0.65783	0.70252	0.74966	0.35360	1.02986	0.62452	0.61197	0.75402
ENSG00000238736_x_st	0.91189	1.03874	1.18120	0.98523	0.50373	1.09322	0.97150	0.93106	1.15717	1.34453	1.03843	1.06832	0.66770	0.89875	0.96545	0.53814	0.97665	0.64890
ENSG00000207430_s_st	1.62745	1.74555	1.55020	1.26308	1.33271	1.34087	0.93283	1.30781	1.63006	1.14415	0.77751	1.75067	1.95823	2.30214	1.31457	2.98371	1.09737	1.61873
ENSG00000251911_st	0.64999	0.54633	0.62742	0.25379	0.22206	0.40771	0.59699	0.66336	0.62742	0.85097	0.82773	0.34904	0.93417	0.76193	0.54555	0.22359	0.71567	0.83293
ENSG00000199405_s_st	1.27809	1.40376	1.23375	1.04412	1.09101	1.08097	1.31111	1.27757	0.58300	0.97842	0.78509	0.91607	1.12286	0.78468	1.31457	1.54290	0.97511	0.64842
ENSG00000199405_x_st	0.59103	0.73011	0.59103	0.86590	0.34611	0.27851	0.92802	0.80485	0.49855	0.89924	0.34611	0.77564	0.58415	0.88540	0.56944	0.72055	0.64101	0.71632
ENSG00000238355_st	0.64147	0.67885	0.59501	0.67885	1.03899	0.70684	1.01883	0.65783	0.76395	1.15006	0.59408	0.51128	0.86125	0.53321	0.63938	0.68420	0.67417	0.93058
ENSG00000238355_x_st	0.58973	0.57998	0.62449	0.43806	0.58170	1.15744	0.58170	0.74799	0.97920	0.52414	0.81316	0.64503	1.55016	0.55378	0.60755	0.81469	0.48137	0.61525
ENSG00000199633_st	0.88440	0.35981	1.19870	0.50150	0.66151	0.49434	0.68445	0.92967	1.32965	0.98410	0.79592	0.80216	0.70036	0.60833	1.02051	0.89636	0.97047	0.37129
ENSG00000199633_x_st	0.43621	1.01504	0.50288	0.53487	0.67217	0.29937	0.72683	0.67217	0.63884	0.37603	0.22321	0.26869	0.48493	0.34266	0.93156	0.67470	0.54254	0.74262
ENSG00000238361_x_st	0.30752	1.05783	0.69494	0.52651	0.34611	0.50110	0.39651	0.65783	0.55740	0.88716	0.22321	0.58133	0.57001	0.69494	0.59827	0.54555	0.86233	0.37784
ENSG00000212581_st	0.83592	0.79275	0.79275	1.06384	0.80038	1.15103	0.99661	0.61063	0.64643	0.71640	0.67009	0.82702	0.89400	0.69779	1.79715	0.85097	0.84076	0.90044
ENSG00000200418_st	1.23422	1.78338	1.15017	1.51535	1.22838	1.38473	1.66231	1.44160	1.74819	1.70985	1.73922	1.32699	1.57191	1.28695	1.12390	1.14611	1.22450	0.98924
ENSG00000239193_x_st	1.19810	0.60724	0.88262	1.53098	1.83503	1.40219	1.43676	0.70924	1.16686	1.19070	1.37524	0.73604	1.01262	1.12701	0.99119	0.73433	1.31112	1.23220
ENSG00000221332_st	0.78134	0.79643	0.58355	0.66606	0.96014	0.69939	0.72920	0.99121	0.84265	0.92111	0.36434	0.48724	0.43114	0.65076	0.60235	0.39300	0.59831	0.59812
ENSG00000238350_st	0.52905	0.34083	0.75705	0.75752	0.34611	0.63067	0.47737	0.49115	0.43866	0.96873	0.12173	0.47445	0.68778	0.75677	0.67717	0.54085	0.68929	0.46387
ENSG00000238695_st	0.78586	1.13238	0.95929	0.79911	0.81578	0.81331	0.77818	0.65783	0.84288	0.28160	0.79488	1.48918	1.07167	0.76997	0.87688	1.00891	0.57487	0.95904
ENSG00000238695_x_st	0.88015	0.95777	0.84681	0.52235	0.72606	1.11061	1.24726	0.75587	1.08841	0.85097	1.29573	0.81859	0.91313	1.03856	0.92218	1.06793	1.08270	0.93935
ENSG00000212414_st	0.74323	0.57637	0.93151	0.71727	1.01550	0.77206	0.82645	1.01504	0.62449	0.50375	0.51315	0.56532	1.14421	0.95910	0.56671	1.03073	0.93488	0.95544
ENSG00000212414_x_st	0.74438	0.94187	0.44914	0.46504	0.54222	0.56819	0.81097	0.88428	0.45099	0.69630	0.48785	0.48493	0.91289	0.39551	0.40635	0.52034	0.74658	0.92345
ENSG00000238983_st	0.66350	0.49700	0.77530	0.78468	0.61801	0.36402	0.74422	0.58622	0.87148	1.06195	0.72596	0.50083	0.85159	0.95187	0.30941	0.73615	0.40802	0.32441
ENSG00000238983_x_st	0.46971	0.67496	0.64642	0.46504	0.68558	0.70132	1.35950	0.37499	0.45566	0.64844	0.67976	0.35873	0.56670	0.77213	0.66061	0.60005	0.77017	0.63903
ENSG00000199666_st	0.95176	0.62449	0.43191	0.35393	0.38640	0.67141	0.97597	0.60716	0.58208	0.67463	0.48173	0.49250	0.54770	0.46312	0.54555	0.65699	1.04949	0.79776
ENSG00000199666_x_st	0.58020	0.62449	0.52218	0.49689	0.58020	0.56353	0.72136	0.31849	0.53859	0.67335	0.45419	0.83401	0.73712	0.63900	0.21409	0.40923	0.39708	0.59051
ENSG00000251918_st	0.48341	0.60405	0.40345	0.46504	0.51282	0.29856	0.35740	0.60270	0.46504	0.50375	0.72360	0.52890	0.69387	0.46606	0.84130	0.77804	0.48221	0.90577
ENSG00000251918_x_st	0.43543	0.86841	0.66798	0.54632	0.54988	0.72396	0.90305	0.47225	0.57869	0.40881	0.52564	0.68644	0.48066	0.85000	1.16273	0.44996	1.12542	0.55907
ENSG00000238336_st	0.64752	0.64896	0.80914	0.73480	0.82336	1.06311	1.09225	0.70844	1.28664	0.69422	1.05908	0.39494	0.99148	0.50167	0.29395	0.22112	0.60985	0.68248
ENSG00000238336_x_st	0.77922	1.04006	0.48201	0.86112	0.65783	0.46795	0.87910	1.28452	0.60019	0.66541	0.86862	0.58312	0.73167	0.64051	0.56801	0.98234	1.19672	0.32921
ENSG00000239052_st	0.70236	0.67736	0.71982	0.66784	0.90312	0.55446	0.92500	0.96212	0.47473	0.50375	1.42440	1.19051	1.07409	0.54650	0.57253	0.58312	0.75306	0.29751
ENSG00000239052_x_st	0.67483	1.94369	0.88416	0.67388	0.55601	0.89571	1.04294	0.94647	0.75653	1.23671	0.82675	0.33540	0.85551	0.86557	0.79210	0.85097	1.39493	0.55421
ENSG00000251922_st	0.81037	0.81325	0.62449	0.46687	0.60229	0.97920	1.79829	0.51662	0.83468	0.73352	0.51331	0.65764	0.66573	0.85793	0.62036	0.63998	0.53100	0.65657
ENSG00000212266_st	0.80944	0.62449	0.63874	0.53230	0.56347	0.35560	0.39645	1.12348	0.73427	0.72096	1.11912	0.95024	1.05187	0.87148	0.71676	0.50218	0.39352	0.55218
ENSG00000238888_x_st	1.46441	1.23865	0.96825	1.18407	1.27733	1.07147	1.23245	1.42765	1.04472	1.18883	0.86862	0.96358	1.13569	0.88095	1.01278	1.52764	1.44750	1.25506
ENSG00000251925_s_st	0.74153	0.32355	0.60724	0.78468	0.82336	0.63336	0.75751	0.54533	1.69910	0.73323	0.47813	0.41731	0.56542	0.75703	0.92586	0.67231	0.68869	0.64842
ENSG00000239033_st	0.55860	0.62449	0.38854	0.91339	0.55749	0.65847	0.56361	0.47885	0.49192	0.45504	0.71157	0.59936	0.62376	0.83842	0.64042	1.05760	0.72597	0.41606
ENSG00000239033_x_st	0.35502	0.97830	0.46504	0.67306	0.68544	0.73918	1.03761	0.81015	1.13741	0.76978	0.86862	0.98775	0.66847	0.82774	0.71745	0.48252	0.78852	0.89205
ENSG00000251926_st	0.61597	0.75571	0.39518	0.54489	0.51727	0.51368	0.86872	0.70646	0.45404	1.52307	0.91725	0.66194	0.54429	0.34828	0.24128	0.53454	0.63626	0.35963
ENSG00000251926_x_st	0.68276	0.75328	0.62101	1.01564	0.63253	0.80597	0.63843	0.77733	0.75737	0.61408	1.44251	0.37806	0.58079	0.78468	0.66356	0.54555	0.41879	0.60848
ENSG00000238815_x_st	1.80363	2.09473	1.43579	1.37979	1.54937	2.20135	1.39529	1.54937	2.52255	1.74251	1.42013	1.38229	1.52694	1.66613	1.20650	1.29822	1.69168	1.45468
ENSG00000251930_st	1.09821	0.55186	0.97494	0.95767	0.94413	0.90286	0.61613	1.76055	0.80109	1.03356	1.12050	1.12070	0.85976	1.07938	1.40105	0.98698	1.29788	0.99074
ENSG00000238690_st	0.51406	1.30063	1.17269	0.57901	0.75146	0.33717	0.31856	0.69747	0.91555	0.46056	0.46056	0.64487	0.82523	0.75254	0.35574	0.66532	0.51406	0.55273
ENSG00000238690_x_st	0.36051	0.32355	0.48897	0.11531	0.51571	0.52814	0.64004	0.88428	0.86418	1.08587	0.80907	0.67234	0.36602	0.54161	0.25418	0.68413	0.52154	0.64138
ENSG00000212206_st	0.57745	0.48567	1.07439	0.37413	0.34883	0.53875	0.35222	0.91268	0.94699	0.35222	0.45333	0.57454	1.10439	0.55480	0.92218	0.43545	0.63051	0.80720
ENSG00000212206_x_st	0.70045	1.02659	0.85042	0.46504	0.86285	0.51807	1.40212	0.70045	0.75991	0.54402	0.50034	0.64048	0.39066	1.41773	0.58583	0.48946	0.80963	0.78689
ENSG00000238918_x_st	1.72146	1.93019	1.92149	2.25914	2.11596	1.93019	1.77146	1.84220	1.66717	2.02863	1.95043	1.93562	1.74065	2.20965	2.07324	1.95763	2.01330	1.76411
ENSG00000238486_st	0.64523	0.72540	0.63733	0.78763	1.22381	0.64523	0.61414	0.78749	1.24588	0.63717	0.87096	0.88979	0.92500	0.59013	0.62008	0.54555	1.24588	0.59966
ENSG00000238486_x_st	1.02152	0.81604	0.73081	0.73265	0.23069	0.73127	1.14922	0.74890	0.77337	0.86744	1.35875	0.95065	0.74966	0.84254	0.69110	0.58800	1.03073	0.84942
ENSG00000238485_x_st	2.10000	1.02259	1.24234	1.11603	0.65027	0.61440	0.89494	0.80436	0.76790	0.79385	0.83543	0.80945	1.05829	0.75149	0.88899	1.06342	0.58749	1.24798
ENSG00000201229_st	0.84047	0.42892	0.87445	0.87728	1.30078	1.11319	0.69582	1.13707	1.05388	1.04923	0.80532	0.92930	0.74100	0.81401	1.02150	0.72929	0.67638	0.90154
ENSG00000212367_st	0.55964	0.45062	0.73953	0.66730	0.52719	0.51767	0.72977	0.83891	0.51532	0.76503	0.52719	1.11980	0.39384	0.58604	0.39009	0.34002	0.62164	0.56754
ENSG00000238853_st	0.49232	0.61031	0.52366	0.78468	0.65948	0.89615	0.52977	0.71716	0.63046	0.33745	0.65783	1.04872	0.69512	0.56908	0.98080	1.01638	0.72216	0.56908
ENSG00000238853_x_st	0.54581	1.05932	1.08490	0.78468	0.51176	0.92740	0.86088	0.80930	0.77623	0.59491	0.61569	0.73569	0.92500	0.63031	0.60934	0.64979	0.58504	0.73569
ENSG00000207118_st	5.16300	4.67950	4.75413	4.60399	5.16086	4.77299	4.82453	4.39632	5.09412	4.99523	4.87677	4.97480	4.48654	4.83698	4.92794	4.48549	5.24556	4.80160
ENSG00000207118_x_st	4.15298	4.05812	3.97440	4.12616	4.29992	4.19819	3.69303	3.80439	3.99277	4.37907	4.35437	4.68563	3.87351	3.98392	4.40501	4.35624	4.04519	4.31939
ENSG00000251938_st	0.29353	0.53461	0.46504	0.55599	0.34611	0.72942	0.71745	0.55832	0.48120	0.36226	0.54616	0.22986	0.35823	0.35274	0.56171	0.63649	0.46687	0.36226
ENSG00000251938_x_st	0.54673	0.62538	0.18026	0.47649	0.71390	0.56819	0.46028	0.72828	0.80840	0.50184	0.47890	0.80216	0.28665	0.63918	0.76618	0.50933	0.87600	0.48555
ENSG00000251940_st	2.78033	3.68347	3.01837	2.58505	2.57980	2.80740	2.65536	3.08294	2.83704	2.44167	2.77518	2.07454	2.71572	2.77782	3.51069	2.76951	3.35800	2.82259
ENSG00000251940_s_st	0.21927	0.63841	1.07089	1.01428	0.61687	0.60400	0.69535	0.86474	0.74955	0.43617	0.42818	0.63978	0.49431	0.89780	0.32251	0.58507	0.49065	0.22508
ENSG00000251942_st	0.57648	0.56788	0.56883	0.45284	0.92908	0.78892	0.62001	0.80292	0.57432	0.65783	0.57648	0.56325	0.36570	0.50925	0.34597	0.63960	0.94604	0.41423
ENSG00000251942_x_st	0.78480	0.59201	0.46504	0.41999	0.11478	0.93680	1.14922	0.47885	0.62449	0.57870	0.65132	0.58879	0.41939	0.63900	0.53332	0.79229	0.78935	0.37305
ENSG00000251944_st	0.95364	0.63460	1.09987	0.94619	1.14505	0.97003	0.66781	1.24326	0.80109	0.96007	0.82739	0.80216	0.92500	0.73134	0.90632	0.86725	0.54400	0.34611
ENSG00000251944_x_st	0.79443	0.66461	0.62920	0.50516	0.55507	0.46975	0.92735	0.92440	1.20402	0.34611	1.37540	0.64842	0.64996	0.64371	0.42008	0.66532	0.40502	0.65313
ENSG00000238734_x_st	1.26726	0.78468	1.49651	1.38864	1.53519	1.11246	1.26790	0.93328	1.16720	1.64136	1.75432	1.11550	1.32592	1.17353	0.64863	1.55816	1.26490	1.20385
ENSG00000238754_x_st	0.95752	0.82024	1.14149	0.92418	1.30667	1.22008	1.62371	0.96216	1.21791	0.85097	0.95752	0.65528	0.90270	0.98596	0.95009	0.96501	0.90270	0.64735
ENSG00000238318_st	0.54893	0.68187	0.69553	0.33658	0.76916	0.37004	1.15544	0.87044	0.55399	0.78416	0.89534	0.85953	0.53656	0.57219	1.23181	0.60293	0.59020	0.75349
ENSG00000221638_st	0.49213	1.12126	0.36013	0.62059	0.79444	0.65783	0.70098	0.96561	0.80347	0.50375	0.81337	0.65637	0.76724	0.81765	0.69963	0.87000	0.57347	0.24389
ENSG00000239182_st	0.47786	1.15017	0.47364	0.76945	0.63348	0.56367	0.49923	0.72194	0.61121	0.68863	0.45860	0.53745	0.39914	0.98531	0.69051	0.40923	0.84085	0.42627
ENSG00000238995_st	0.47987	0.91357	0.80767	0.93307	0.62331	0.54775	0.68693	0.47448	0.59394	0.52928	0.40638	0.79779	0.71515	0.60774	0.71745	0.54119	0.43541	0.62091
ENSG00000238995_x_st	0.92662	0.78468	0.89840	1.15455	0.90467	0.93468	1.35915	0.70743	1.15272	1.05774	1.21020	0.63542	0.86338	1.30157	0.90918	0.80838	0.78926	0.80402
